DAY,MONTH,YEAR,HOURS1,MINUTES1,SECONDS1,BATSE .,BATSE/GBM RA,BATSE/GBM DEC,BATSE/GBM R,"IPN RA1","IPN DEC1","IPN R1","IPN DR1","IPN RA2","IPN DEC2","IPN R2","IPN DR2","WATCH RA","WATCH DEC","WATCH R","COMPTEL RA","COMPTEL DEC","COMPTEL R","EGRET RA","EGRET DEC","EGRET R","PHEBUS RA","PHEBUS DEC","PHEBUS R","SIGMA RA","SIGMA DEC","SIGMA R","SAX RA","SAX DEC","SAX R","HETE RA","HETE DEC","HETE R","KONUS ECLIPTIC1","KONUS ECLIPTIC2","PLANET BLOCKING RA","PLANET BLOCKING DEC","PLANET  BLOCKING RADIUS","OTHER LOCALIZATION RA","OTHER LOCALIZATION DEC","OTHER LOCALIZATION RADIUS",Y,SOD,MN1,YR1,A,B,C,D,JD
3, 'JUN' ,2012,10,32,09,0,198.79,4.33,0.52,260.9580,-24.6785,66.9517,0.0506,229.4021,-21.9409,39.7277,0.9951,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.50,37929,6,2012,20.00,-13.00,40858.00,214.00,41061.93899
5, 'JUN' ,2012,10,52,15,0,0.00,0.00,0.00,168.2920,6.0648,62.8242,0.1015,265.6003,-25.0821,80.2803,0.1035,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.70,59.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.51,39135,6,2012,20.00,-13.00,40858.00,214.00,41063.95295
11, 'JUN' ,2012,06,11,53,0,0.00,0.00,0.00,98.2091,25.2519,82.5713,0.0512,55.9278,18.6828,86.1053,0.6765,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.70,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.53,22313,6,2012,20.00,-13.00,40858.00,214.00,41069.75825
12, 'JUN' ,2012,16,29,44,0,39.67,-37.91,10.65,56.0707,22.0919,71.6000,0.7356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.50,-20.50,0.00,0.00,0.00,231.8453,-31.4687,102.5975,2012.53,59384,6,2012,20.00,-13.00,40858.00,214.00,41071.18731
14, 'JUN' ,2012,19,24,37,0,0.00,0.00,0.00,285.1680,-24.7241,73.6350,0.1643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.40,-21.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.53,69877,6,2012,20.00,-13.00,40858.00,214.00,41073.30876
16, 'JUN' ,2012,06,56,43,0,0.00,0.00,0.00,287.8747,-24.3963,53.9769,0.4407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.80,65.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.54,25003,6,2012,20.00,-13.00,40858.00,214.00,41074.78939
16, 'JUN' ,2012,15,06,50,0,79.69,56.44,8.54,340.3896,61.7347,30.5640,3.5046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.54,54410,6,2012,20.00,-13.00,40858.00,214.00,41075.12975
17, 'JUN' ,2012,15,02,47,0,0.00,0.00,0.00,110.2120,24.0480,75.4190,0.1090,60.2890,20.6950,35.9700,0.2870,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.54,54167,6,2012,20.00,-13.00,40858.00,214.00,41076.12693
18, 'JUN' ,2012,03,03,49,0,77.31,75.85,2.59,110.6189,23.9616,54.6402,0.1420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.20,50.20,0.00,0.00,0.00,86.1792,69.9054,15.7932,2012.54,11029,6,2012,20.00,-13.00,40858.00,214.00,41076.62765
18, 'JUN' ,2012,22,03,34,0,213.57,-2.11,4.80,291.9292,-23.7320,85.0458,0.1751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.10,21.10,0.00,0.00,0.00,200.5836,2.0647,18.8686,2012.54,79414,6,2012,20.00,-13.00,40858.00,214.00,41077.41914
19, 'JUN' ,2012,13,00,08,0,0.00,0.00,0.00,245.0390,-17.2840,13.5840,2.3280,293.3980,-23.4720,59.1410,0.1070,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.55,46808,6,2012,20.00,-13.00,40858.00,214.00,41078.04176
24, 'JUN' ,2012,07,24,25,0,4.77,7.17,0.37,300.4300,-21.7740,69.3490,0.0730,67.2780,22.4220,61.9440,0.1470,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.80,10.20,0.00,0.00,0.00,172.8585,8.1942,156.4949,2012.56,26665,6,2012,20.00,-13.00,40858.00,214.00,41082.80862
25, 'JUN' ,2012,02,50,46,0,51.26,51.07,1.17,121.4905,21.4512,64.3798,0.1219,67.8940,22.2584,32.8017,1.5418,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.30,40.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.56,10246,6,2012,20.00,-13.00,40858.00,214.00,41083.61859
1, 'JUL' ,2012,15,41,48,0,182.73,-45.70,14.79,167.8636,-65.7375,45.4665,5.9758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.58,56508,7,2012,20.00,-13.00,40858.00,244.00,41090.15403
1, 'JUL' ,2012,15,41,48,0,182.73,-45.70,14.79,167.8636,-65.7375,45.4665,5.9758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.58,56508,7,2012,20.00,-13.00,40858.00,244.00,41090.15403
3, 'JUL' ,2012,17,25,22,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.10,-6.10,0.00,0.00,0.00,339.3530,-29.7260,0.0166,2012.59,62722,7,2012,20.00,-13.00,40858.00,244.00,41092.22595
7, 'JUL' ,2012,14,48,20,0,0.00,0.00,0.00,87.4992,15.6506,78.5864,1.2720,84.3199,21.2043,73.7553,1.3948,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.20,48.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.60,53300,7,2012,20.00,-13.00,40858.00,244.00,41096.11690
7, 'JUL' ,2012,19,12,17,0,291.06,-34.44,1.00,2.3814,0.6991,74.0858,0.0643,264.4745,-21.3166,28.3460,2.6535,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.80,4.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.60,69137,7,2012,20.00,-13.00,40858.00,244.00,41096.30020
9, 'JUL' ,2012,21,11,40,0,318.40,-50.10,0.46,313.7708,-15.5210,35.0192,0.2431,268.3237,-21.0493,49.4095,0.9169,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.60,-17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.60,76300,7,2012,20.00,-13.00,40858.00,244.00,41098.38310
10, 'JUL' ,2012,02,23,17,0,120.39,-31.14,4.76,133.3231,15.5749,32.6307,0.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,127.1301,-13.1138,14.1878,2012.61,08597,7,2012,20.00,-13.00,40858.00,244.00,41098.59950
10, 'JUL' ,2012,13,44,33,0,0.00,0.00,0.00,183.7267,-1.3315,12.1805,0.2871,133.9842,15.2905,50.1905,0.1800,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.00,1.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.61,49473,7,2012,20.00,-13.00,40858.00,244.00,41099.07260
11, 'JUL' ,2012,02,45,55,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,94.7030,-71.0010,0.0183,2012.61,09955,7,2012,20.00,-13.00,40858.00,244.00,41099.61522
16, 'JUL' ,2012,17,05,03,0,0.00,0.00,0.00,314.1821,-13.6953,23.2826,0.2392,280.1180,-19.4158,43.5874,1.3106,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.30,40.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.62,61503,7,2012,20.00,-13.00,40858.00,244.00,41105.21184
7, 'AUG' ,2012,13,32,28,0,0.00,0.00,0.00,198.4325,-7.9972,20.7055,0.1625,122.4658,16.5646,87.8815,0.2738,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.60,24.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.68,48748,8,2012,20.00,-13.00,40858.00,275.00,41127.06421
9, 'AUG' ,2012,00,20,42,0,0.00,0.00,0.00,302.5370,-16.9426,34.3084,0.3439,324.9893,-2.1640,44.6830,5.4703,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.40,-15.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.69,01242,8,2012,20.00,-13.00,40858.00,275.00,41128.51438
11, 'AUG' ,2012,00,20,31,0,43.66,-31.67,1.40,20.3849,8.8327,46.4664,0.0387,303.0548,-17.3986,89.5276,0.0769,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.50,-28.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.69,01231,8,2012,20.00,-13.00,40858.00,275.00,41130.51425
14, 'AUG' ,2012,04,49,12,0,26.19,22.45,3.71,305.1894,-17.8157,87.6783,0.1476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.70,17352,8,2012,20.00,-13.00,40858.00,275.00,41133.70083
16, 'AUG' ,2012,03,57,47,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.60,-18.60,0.00,0.00,0.00,186.6790,-37.0180,0.0500,2012.71,14267,8,2012,20.00,-13.00,40858.00,275.00,41135.66513
16, 'AUG' ,2012,23,58,12,0,0.00,0.00,0.00,308.1830,40.1840,46.4900,4.3110,338.7280,-3.7340,5.5860,0.7840,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,22222.0000,0.0000,0.0000,0.0000,-2.40,17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.71,86292,8,2012,20.00,-13.00,40858.00,275.00,41136.49875
17, 'AUG' ,2012,21,38,02,0,0.00,0.00,0.00,24.3647,10.4871,47.9119,0.2271,128.5204,18.1122,56.7367,0.4198,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.70,-2.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.71,77882,8,2012,20.00,-13.00,40858.00,275.00,41137.40141
27, 'AUG' ,2012,05,10,24,0,222.74,-71.89,1.67,323.3942,-15.7871,83.9277,0.1316,174.6904,-1.1347,83.0640,5.0003,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-56.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.74,18624,8,2012,20.00,-13.00,40858.00,275.00,41146.71556
30, 'AUG' ,2012,05,04,53,0,337.87,-80.04,3.46,211.7986,-13.3870,75.4217,0.0579,328.7345,-14.3558,71.0117,0.1597,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.00,-59.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.74,18293,8,2012,20.00,-13.00,40858.00,275.00,41149.71172
30, 'AUG' ,2012,07,07,03,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,88.5017,-28.7013,0.0022,2012.74,25623,8,2012,20.00,-13.00,40858.00,275.00,41149.79656
9, 'SEP' ,2012,21,27,50,0,0.00,0.00,0.00,218.6073,-15.7880,36.7474,0.1080,168.3684,6.8257,17.8696,0.3242,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.70,16.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.77,77270,9,2012,20.00,-13.00,40858.00,306.00,41160.39433
11, 'SEP' ,2012,06,26,14,0,0.00,0.00,0.00,219.5105,-16.0861,46.8104,0.0677,170.7440,5.7428,43.4018,0.1046,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.50,-20.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.78,23174,9,2012,20.00,-13.00,40858.00,306.00,41161.76822
19, 'SEP' ,2012,07,24,21,0,213.42,-46.31,1.12,183.8580,-0.6410,52.5100,0.0860,224.9000,-17.7710,29.0450,0.1660,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.20,-14.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.80,26661,9,2012,20.00,-13.00,40858.00,306.00,41169.80858
21, 'SEP' ,2012,21,03,04,0,96.42,-64.77,3.20,18.3267,9.3337,89.8305,1.5950,20.8222,7.4778,88.8456,1.8760,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.10,-51.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.80,75784,9,2012,20.00,-13.00,40858.00,306.00,41172.37713
12, 'OCT' ,2012,17,22,21,0,33.42,14.58,6.78,37.2932,16.5675,3.3583,1.6896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.90,-0.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.86,62541,10,2012,20.00,-13.00,40858.00,336.00,41193.22385
13, 'OCT' ,2012,05,48,46,0,0.00,0.00,0.00,242.1580,-21.9412,89.7882,0.0787,218.0402,-16.9175,86.8261,0.1076,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.50,-59.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.86,20926,10,2012,20.00,-13.00,40858.00,336.00,41193.74220
15, 'OCT' ,2012,19,36,28,0,0.00,0.00,0.00,244.1178,-22.2923,80.2038,0.1688,41.4470,18.2474,83.5239,0.1103,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.20,-23.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.87,70588,10,2012,20.00,-13.00,40858.00,336.00,41196.31699
19, 'OCT' ,2012,21,06,01,0,0.00,0.00,0.00,247.2435,-22.8010,12.6043,0.3575,226.6646,-20.1148,19.7607,0.5082,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.50,-16.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.88,75961,10,2012,20.00,-13.00,40858.00,336.00,41200.37918
23, 'OCT' ,2012,07,44,16,0,0.00,0.00,0.00,249.7403,-23.1324,64.0502,0.0771,230.6913,-21.3295,81.7252,0.0631,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.89,27856,10,2012,20.00,-13.00,40858.00,336.00,41203.82241
29, 'OCT' ,2012,08,24,26,0,226.77,-28.20,1.65,254.7071,-23.7579,23.2730,0.1122,237.2903,-23.1354,8.1951,1.4667,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.30,7.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.91,30266,10,2012,20.00,-13.00,40858.00,336.00,41209.85030
13, 'NOV' ,2012,13,02,53,0,313.17,59.82,2.06,87.0863,24.5408,85.7680,0.0644,58.6184,21.4004,77.7229,0.2096,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.30,69.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.95,46973,11,2012,20.00,-13.00,40858.00,367.00,41225.04367
15, 'NOV' ,2012,13,02,58,0,0.00,0.00,0.00,56.2754,20.2422,39.8406,0.5950,37.2356,15.0151,15.0821,14.4912,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.00,-24.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.95,46978,11,2012,20.00,-13.00,40858.00,367.00,41227.04373
18, 'NOV' ,2012,22,27,06,0,0.00,0.00,0.00,91.5602,24.5780,82.3419,0.0449,231.8369,-18.0292,60.6347,0.2521,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.50,6.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.96,80826,11,2012,20.00,-13.00,40858.00,367.00,41230.43549
22, 'NOV' ,2012,21,14,52,0,43.86,48.17,1.00,94.8576,24.5221,46.0166,0.0689,47.7107,15.8393,31.2116,0.2559,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.70,41.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.97,76492,11,2012,20.00,-13.00,40858.00,367.00,41234.38532
24, 'NOV' ,2012,14,32,07,0,87.93,49.55,14.64,323.2006,54.5362,48.3185,2.4580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.98,52327,11,2012,20.00,-13.00,40858.00,367.00,41236.10564
27, 'NOV' ,2012,21,55,57,0,0.00,0.00,0.00,279.0603,-24.3473,78.1515,0.0620,226.3638,-14.7993,54.4152,0.0874,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-30.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2012.99,78957,11,2012,20.00,-13.00,40858.00,367.00,41239.41385
27, 'DEC' ,2012,08,52,02,0,0.00,0.00,0.00,303.5308,-21.0562,56.3562,0.0584,262.8386,-23.5780,37.8214,0.3650,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.00,-24.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2013.07,31922,12,2012,20.00,-13.00,40858.00,397.00,41268.86947
21, 'JAN' ,2013,20,01,59,0,0.00,0.00,0.00,306.9602,-21.2425,72.1353,0.0972,302.3028,-25.4063,65.2385,1.3675,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.40,-15.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2013.14,72119,13,2012,20.00,-13.00,40858.00,428.00,41294.33471
22, 'JAN' ,2013,00,27,49,0,0.00,0.00,0.00,288.0400,-27.7410,52.7950,0.3560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2013.14,01669,13,2012,20.00,-13.00,40858.00,428.00,41294.51932
3, 'FEB' ,2013,20,02,47,0,0.00,0.00,0.00,333.6185,-11.9809,68.3319,0.0463,329.4438,-13.9415,71.0688,0.0994,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.10,-31.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2013.17,72167,14,2012,20.00,-13.00,40858.00,459.00,41307.33527
6, 'FEB' ,2013,11,33,35,0,269.10,49.43,2.40,335.5935,-11.2191,83.5239,0.0423,333.7143,-12.0153,83.2635,0.0982,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.10,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2013.18,41615,14,2012,20.00,-13.00,40858.00,459.00,41309.98166
19, 'FEB' ,2013,18,35,51,0,303.73,40.83,1.21,348.7500,-2.8160,62.8180,0.1520,356.5730,-11.5810,76.7190,2.7240,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.10,73.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2013.21,66951,14,2012,20.00,-13.00,40858.00,459.00,41323.27490
